id name jersey teamName
96278 Player96278 94 Team683
96279 Player96279 93 Team903
96280 Player96280 56 Team979
96281 Player96281 69 Team754
96282 Player96282 54 Team960
96283 Player96283 35 Team674
96284 Player96284 81 Team429
96285 Player96285 22 Team793
96286 Player96286 37 Team411
96287 Player96287 67 Team190
96288 Player96288 76 Team466
96289 Player96289 40 Team555
96290 Player96290 83 Team893
96291 Player96291 59 Team864
96292 Player96292 2 Team651
96293 Player96293 8 Team449
96294 Player96294 91 Team643
96295 Player96295 25 Team76
96296 Player96296 85 Team808
96297 Player96297 64 Team517
96298 Player96298 81 Team261
96299 Player96299 80 Team605
96300 Player96300 39 Team659
96301 Player96301 66 Team848
96302 Player96302 58 Team920
96303 Player96303 86 Team709
96304 Player96304 58 Team634
96305 Player96305 21 Team844
96306 Player96306 63 Team308
96307 Player96307 81 Team524
96308 Player96308 15 Team849
96309 Player96309 8 Team58
96310 Player96310 4 Team423
96311 Player96311 2 Team88
96312 Player96312 42 Team493
96313 Player96313 5 Team45
96314 Player96314 82 Team776
96315 Player96315 90 Team874
96316 Player96316 94 Team2
96317 Player96317 75 Team157
96318 Player96318 3 Team381
96319 Player96319 90 Team73
96320 Player96320 5 Team174
96321 Player96321 65 Team430
96322 Player96322 70 Team613
96323 Player96323 28 Team781
96324 Player96324 29 Team228
96325 Player96325 79 Team798
96326 Player96326 75 Team391
96327 Player96327 78 Team637
96328 Player96328 70 Team651
96329 Player96329 41 Team35
96330 Player96330 70 Team457
96331 Player96331 34 Team881
96332 Player96332 95 Team908
96333 Player96333 47 Team530
96334 Player96334 25 Team289
96335 Player96335 35 Team273
96336 Player96336 48 Team24
96337 Player96337 1 Team193
96338 Player96338 78 Team576
96339 Player96339 13 Team876
96340 Player96340 30 Team943
96341 Player96341 45 Team510
96342 Player96342 72 Team706
96343 Player96343 7 Team474
96344 Player96344 84 Team537
96345 Player96345 73 Team549
96346 Player96346 78 Team583
96347 Player96347 70 Team706
96348 Player96348 65 Team697
96349 Player96349 30 Team142
96350 Player96350 2 Team701
96351 Player96351 66 Team982
96352 Player96352 88 Team757
96353 Player96353 96 Team309
96354 Player96354 83 Team684
96355 Player96355 48 Team33
96356 Player96356 73 Team16
96357 Player96357 76 Team400
96358 Player96358 86 Team784
96359 Player96359 36 Team496
96360 Player96360 74 Team584
96361 Player96361 45 Team180
96362 Player96362 65 Team387
96363 Player96363 63 Team950
96364 Player96364 96 Team632
96365 Player96365 18 Team233
96366 Player96366 34 Team161
96367 Player96367 34 Team622
96368 Player96368 99 Team895
96369 Player96369 73 Team858
96370 Player96370 3 Team218
96371 Player96371 45 Team925
96372 Player96372 90 Team648
96373 Player96373 88 Team510
96374 Player96374 25 Team835
96375 Player96375 11 Team349
96376 Player96376 1 Team864
96377 Player96377 50 Team425
96378 Player96378 10 Team428
96379 Player96379 70 Team355
96380 Player96380 56 Team314
96381 Player96381 54 Team107
96382 Player96382 43 Team236
96383 Player96383 82 Team298
96384 Player96384 31 Team62
96385 Player96385 96 Team448
96386 Player96386 77 Team249
96387 Player96387 6 Team438
96388 Player96388 84 Team678
96389 Player96389 50 Team478
96390 Player96390 22 Team320
96391 Player96391 73 Team130
96392 Player96392 95 Team320
96393 Player96393 26 Team74
96394 Player96394 11 Team291
96395 Player96395 43 Team187
96396 Player96396 82 Team55
96397 Player96397 25 Team204
96398 Player96398 72 Team54
96399 Player96399 51 Team562
96400 Player96400 97 Team58
96401 Player96401 77 Team823
96402 Player96402 68 Team105
96403 Player96403 35 Team910
96404 Player96404 26 Team51
96405 Player96405 70 Team474
96406 Player96406 31 Team962
96407 Player96407 64 Team615
96408 Player96408 63 Team72
96409 Player96409 58 Team753
96410 Player96410 92 Team48
96411 Player96411 35 Team156
96412 Player96412 82 Team502
96413 Player96413 66 Team260
96414 Player96414 87 Team1000
96415 Player96415 79 Team486
96416 Player96416 89 Team785
96417 Player96417 76 Team255
96418 Player96418 57 Team372
96419 Player96419 33 Team659
96420 Player96420 61 Team190
96421 Player96421 9 Team568
96422 Player96422 30 Team807
96423 Player96423 19 Team101
96424 Player96424 78 Team650
96425 Player96425 80 Team685
96426 Player96426 97 Team330
96427 Player96427 93 Team888
96428 Player96428 40 Team15
96429 Player96429 59 Team379
96430 Player96430 75 Team946
96431 Player96431 99 Team55
96432 Player96432 70 Team862
96433 Player96433 98 Team152
96434 Player96434 51 Team960
96435 Player96435 94 Team687
96436 Player96436 9 Team88
96437 Player96437 70 Team130
96438 Player96438 15 Team623
96439 Player96439 70 Team794
96440 Player96440 88 Team683
96441 Player96441 72 Team693
96442 Player96442 92 Team258
96443 Player96443 62 Team294
96444 Player96444 6 Team60
96445 Player96445 33 Team962
96446 Player96446 45 Team91
96447 Player96447 46 Team699
96448 Player96448 72 Team775
96449 Player96449 96 Team754
96450 Player96450 75 Team733
96451 Player96451 13 Team745
96452 Player96452 56 Team448
96453 Player96453 7 Team895
96454 Player96454 8 Team971
96455 Player96455 48 Team655
96456 Player96456 15 Team750
96457 Player96457 59 Team899
96458 Player96458 65 Team511
96459 Player96459 84 Team429
96460 Player96460 8 Team274
96461 Player96461 62 Team543
96462 Player96462 27 Team124
96463 Player96463 45 Team604
96464 Player96464 2 Team885
96465 Player96465 72 Team830
96466 Player96466 80 Team884
96467 Player96467 78 Team496
96468 Player96468 65 Team79
96469 Player96469 18 Team127
96470 Player96470 49 Team203
96471 Player96471 80 Team557
96472 Player96472 47 Team297
96473 Player96473 15 Team790
96474 Player96474 27 Team258
96475 Player96475 96 Team335
96476 Player96476 40 Team404
96477 Player96477 72 Team187
96478 Player96478 76 Team292
96479 Player96479 22 Team168
96480 Player96480 36 Team959
96481 Player96481 70 Team50
96482 Player96482 37 Team860
96483 Player96483 79 Team590
96484 Player96484 69 Team965
96485 Player96485 49 Team994
96486 Player96486 4 Team926
96487 Player96487 90 Team355
96488 Player96488 51 Team180
96489 Player96489 60 Team686
96490 Player96490 6 Team458
96491 Player96491 37 Team803
96492 Player96492 72 Team903
96493 Player96493 30 Team327
96494 Player96494 64 Team796
96495 Player96495 1 Team937
96496 Player96496 23 Team477
96497 Player96497 85 Team919
96498 Player96498 36 Team367
96499 Player96499 97 Team658
96500 Player96500 73 Team961
96501 Player96501 93 Team960
96502 Player96502 56 Team5
96503 Player96503 97 Team888
96504 Player96504 59 Team896
96505 Player96505 62 Team971
96506 Player96506 60 Team864
96507 Player96507 35 Team1
96508 Player96508 46 Team566
96509 Player96509 52 Team761
96510 Player96510 88 Team700
96511 Player96511 98 Team510
96512 Player96512 85 Team721
96513 Player96513 58 Team470
96514 Player96514 93 Team434
96515 Player96515 15 Team12
96516 Player96516 53 Team867
96517 Player96517 90 Team321
96518 Player96518 15 Team863
96519 Player96519 22 Team678
96520 Player96520 80 Team117
96521 Player96521 35 Team397
96522 Player96522 61 Team715
96523 Player96523 22 Team153
96524 Player96524 74 Team127
96525 Player96525 3 Team51
96526 Player96526 69 Team251
96527 Player96527 32 Team862
96528 Player96528 17 Team681
96529 Player96529 76 Team870
96530 Player96530 44 Team47
96531 Player96531 8 Team180
96532 Player96532 56 Team821
96533 Player96533 28 Team741
96534 Player96534 8 Team413
96535 Player96535 73 Team228
96536 Player96536 93 Team618
96537 Player96537 37 Team548
96538 Player96538 10 Team44
96539 Player96539 22 Team627
96540 Player96540 40 Team194
96541 Player96541 91 Team427
96542 Player96542 44 Team562
96543 Player96543 13 Team723
96544 Player96544 79 Team989
96545 Player96545 72 Team118
96546 Player96546 49 Team750
96547 Player96547 52 Team674
96548 Player96548 5 Team668
96549 Player96549 37 Team180
96550 Player96550 87 Team126
96551 Player96551 68 Team722
96552 Player96552 48 Team119
96553 Player96553 78 Team304
96554 Player96554 23 Team907
96555 Player96555 60 Team7
96556 Player96556 1 Team552
96557 Player96557 73 Team115
96558 Player96558 78 Team696
96559 Player96559 52 Team36
96560 Player96560 14 Team150
96561 Player96561 29 Team280
96562 Player96562 86 Team111
96563 Player96563 20 Team918
96564 Player96564 89 Team595
96565 Player96565 2 Team734
96566 Player96566 27 Team731
96567 Player96567 11 Team96
96568 Player96568 68 Team446
96569 Player96569 14 Team682
96570 Player96570 41 Team383
96571 Player96571 55 Team861
96572 Player96572 83 Team857
96573 Player96573 56 Team10
96574 Player96574 53 Team278
96575 Player96575 56 Team425
96576 Player96576 25 Team843
96577 Player96577 74 Team19
96578 Player96578 60 Team721
96579 Player96579 78 Team857
96580 Player96580 76 Team496
96581 Player96581 44 Team795
96582 Player96582 21 Team212
96583 Player96583 9 Team198
96584 Player96584 48 Team596
96585 Player96585 43 Team992
96586 Player96586 30 Team809
96587 Player96587 24 Team974
96588 Player96588 89 Team172
96589 Player96589 85 Team536
96590 Player96590 75 Team187
96591 Player96591 29 Team34
96592 Player96592 95 Team390
96593 Player96593 81 Team598
96594 Player96594 91 Team196
96595 Player96595 91 Team345
96596 Player96596 1 Team603
96597 Player96597 43 Team588
96598 Player96598 85 Team344
96599 Player96599 61 Team628
96600 Player96600 53 Team748
96601 Player96601 15 Team915
96602 Player96602 71 Team312
96603 Player96603 79 Team576
96604 Player96604 88 Team202
96605 Player96605 64 Team253
96606 Player96606 74 Team328
96607 Player96607 69 Team383
96608 Player96608 77 Team516
96609 Player96609 73 Team579
96610 Player96610 27 Team409
96611 Player96611 23 Team991
96612 Player96612 69 Team93
96613 Player96613 18 Team935
96614 Player96614 60 Team928
96615 Player96615 69 Team434
96616 Player96616 25 Team644
96617 Player96617 26 Team964
96618 Player96618 75 Team45
96619 Player96619 33 Team348
96620 Player96620 28 Team58
96621 Player96621 33 Team249
96622 Player96622 97 Team396
96623 Player96623 74 Team280
96624 Player96624 94 Team823
96625 Player96625 19 Team657
96626 Player96626 35 Team24
96627 Player96627 31 Team316
96628 Player96628 63 Team782
96629 Player96629 36 Team262
96630 Player96630 7 Team555
96631 Player96631 27 Team112
96632 Player96632 70 Team740
96633 Player96633 17 Team945
96634 Player96634 67 Team415
96635 Player96635 90 Team187
96636 Player96636 21 Team261
96637 Player96637 84 Team748
96638 Player96638 18 Team344
96639 Player96639 39 Team446
96640 Player96640 45 Team319
96641 Player96641 34 Team56
96642 Player96642 5 Team728
96643 Player96643 71 Team358
96644 Player96644 33 Team125
96645 Player96645 12 Team823
96646 Player96646 5 Team538
96647 Player96647 28 Team142
96648 Player96648 71 Team901
96649 Player96649 76 Team572
96650 Player96650 98 Team391
96651 Player96651 57 Team739
96652 Player96652 55 Team971
96653 Player96653 56 Team270
96654 Player96654 28 Team148
96655 Player96655 54 Team583
96656 Player96656 94 Team955
96657 Player96657 80 Team904
96658 Player96658 48 Team466
96659 Player96659 95 Team303
96660 Player96660 4 Team219
96661 Player96661 8 Team940
96662 Player96662 62 Team748
96663 Player96663 60 Team452
96664 Player96664 84 Team327
96665 Player96665 42 Team315
96666 Player96666 43 Team660
96667 Player96667 35 Team798
96668 Player96668 91 Team219
96669 Player96669 35 Team703
96670 Player96670 44 Team575
96671 Player96671 7 Team612
96672 Player96672 83 Team252
96673 Player96673 66 Team858
96674 Player96674 98 Team973
96675 Player96675 56 Team621
96676 Player96676 69 Team567
96677 Player96677 31 Team763
96678 Player96678 3 Team82
96679 Player96679 12 Team419
96680 Player96680 35 Team697
96681 Player96681 95 Team552
96682 Player96682 93 Team472
96683 Player96683 19 Team906
96684 Player96684 60 Team981
96685 Player96685 49 Team767
96686 Player96686 3 Team882
96687 Player96687 83 Team133
96688 Player96688 25 Team674
96689 Player96689 50 Team940
96690 Player96690 10 Team242
96691 Player96691 96 Team930
96692 Player96692 97 Team82
96693 Player96693 39 Team582
96694 Player96694 75 Team460
96695 Player96695 63 Team169
96696 Player96696 19 Team492
96697 Player96697 65 Team954
96698 Player96698 66 Team864
96699 Player96699 7 Team825
96700 Player96700 64 Team338
96701 Player96701 81 Team246
96702 Player96702 62 Team884
96703 Player96703 62 Team499
96704 Player96704 1 Team860
96705 Player96705 32 Team239
96706 Player96706 59 Team824
96707 Player96707 60 Team597
96708 Player96708 27 Team315
96709 Player96709 33 Team212
96710 Player96710 49 Team57
96711 Player96711 96 Team744
96712 Player96712 7 Team439
96713 Player96713 30 Team25
96714 Player96714 98 Team830
96715 Player96715 88 Team762
96716 Player96716 78 Team82
96717 Player96717 55 Team524
96718 Player96718 6 Team654
96719 Player96719 25 Team740
96720 Player96720 67 Team786
96721 Player96721 64 Team443
96722 Player96722 47 Team224
96723 Player96723 89 Team669
96724 Player96724 70 Team459
96725 Player96725 61 Team837
96726 Player96726 18 Team609
96727 Player96727 88 Team166
96728 Player96728 40 Team835
96729 Player96729 11 Team404
96730 Player96730 52 Team458
96731 Player96731 55 Team373
96732 Player96732 51 Team804
96733 Player96733 44 Team818
96734 Player96734 33 Team287
96735 Player96735 45 Team874
96736 Player96736 52 Team374
96737 Player96737 43 Team841
96738 Player96738 92 Team810
96739 Player96739 18 Team180
96740 Player96740 9 Team882
96741 Player96741 20 Team705
96742 Player96742 93 Team805
96743 Player96743 11 Team677
96744 Player96744 32 Team687
96745 Player96745 79 Team493
96746 Player96746 8 Team91
96747 Player96747 88 Team297
96748 Player96748 1 Team113
96749 Player96749 66 Team942
96750 Player96750 71 Team904
96751 Player96751 94 Team596
96752 Player96752 54 Team413
96753 Player96753 12 Team783
96754 Player96754 39 Team901
96755 Player96755 83 Team609
96756 Player96756 96 Team55
96757 Player96757 53 Team200
96758 Player96758 13 Team197
96759 Player96759 36 Team731
96760 Player96760 69 Team876
96761 Player96761 51 Team827
96762 Player96762 68 Team562
96763 Player96763 72 Team624
96764 Player96764 17 Team648
96765 Player96765 88 Team778
96766 Player96766 67 Team417
96767 Player96767 43 Team585
96768 Player96768 46 Team874
96769 Player96769 60 Team687
96770 Player96770 51 Team609
96771 Player96771 14 Team420
96772 Player96772 63 Team395
96773 Player96773 50 Team466
96774 Player96774 33 Team56
96775 Player96775 32 Team466
96776 Player96776 7 Team386
96777 Player96777 92 Team542
96778 Player96778 60 Team263
96779 Player96779 86 Team657
96780 Player96780 62 Team298
96781 Player96781 25 Team572
96782 Player96782 87 Team457
96783 Player96783 57 Team971
96784 Player96784 68 Team826
96785 Player96785 27 Team871
96786 Player96786 16 Team608
96787 Player96787 37 Team757
96788 Player96788 5 Team421
96789 Player96789 46 Team783
96790 Player96790 32 Team679
96791 Player96791 60 Team1
96792 Player96792 74 Team448
96793 Player96793 12 Team302
96794 Player96794 31 Team609
96795 Player96795 8 Team148
96796 Player96796 74 Team287
96797 Player96797 34 Team102
96798 Player96798 24 Team985
96799 Player96799 98 Team865
96800 Player96800 38 Team56
96801 Player96801 95 Team185
96802 Player96802 41 Team287
96803 Player96803 78 Team748
96804 Player96804 92 Team598
96805 Player96805 28 Team31
96806 Player96806 13 Team386
96807 Player96807 85 Team904
96808 Player96808 73 Team95
96809 Player96809 69 Team676
96810 Player96810 48 Team504
96811 Player96811 6 Team602
96812 Player96812 55 Team14
96813 Player96813 25 Team815
96814 Player96814 86 Team216
96815 Player96815 28 Team827
96816 Player96816 41 Team450
96817 Player96817 97 Team844
96818 Player96818 55 Team601
96819 Player96819 60 Team201
96820 Player96820 68 Team261
96821 Player96821 21 Team386
96822 Player96822 98 Team288
96823 Player96823 63 Team495
96824 Player96824 76 Team302
96825 Player96825 66 Team990
96826 Player96826 4 Team413
96827 Player96827 55 Team665
96828 Player96828 84 Team752
96829 Player96829 48 Team150
96830 Player96830 11 Team159
96831 Player96831 99 Team633
96832 Player96832 36 Team536
96833 Player96833 12 Team591
96834 Player96834 12 Team988
96835 Player96835 97 Team677
96836 Player96836 46 Team155
96837 Player96837 7 Team624
96838 Player96838 34 Team753
96839 Player96839 49 Team6
96840 Player96840 29 Team454
96841 Player96841 58 Team245
